observer_summit_id,observer_latitude,observer_longitude,observer_elevation,target_summit_id,target_latitude,target_longitude,target_elevation,distance,contrast
592697,40.7867,77.7325,3834.41,116421,37.2483,76.4483,5382.5,408780,0.0427
593172,40.7314,78.2667,3832.69,2824,36.6892,77.7342,6436.98,451837,0.0267
593172,40.7314,78.2667,3832.69,4428,36.535,77.29,6329.83,474257,0.0209
593172,40.7314,78.2667,3832.69,7798,36.6761,78.3578,6201.24,450997,0.024
593172,40.7314,78.2667,3832.69,10034,36.6675,78.3917,6145.69,452014,0.0235
593172,40.7314,78.2667,3832.69,15546,36.6497,78.0708,6044.48,454182,0.0226
593172,40.7314,78.2667,3832.69,22809,36.6508,78.1042,5946.54,453960,0.0221
593172,40.7314,78.2667,3832.69,37355,36.6725,78.0164,5797.67,451850,0.0223
593172,40.7314,78.2667,3832.69,43663,36.7328,77.91,5744.99,445697,0.0243
593172,40.7314,78.2667,3832.69,49544,36.7169,77.9333,5701.35,447326,0.0235
593172,40.7314,78.2667,3832.69,58930,36.7883,77.3211,5641.23,446043,0.0262
593172,40.7314,78.2667,3832.69,84040,36.865,77.7075,5513.46,432643,0.0284
593172,40.7314,78.2667,3832.69,116421,37.2483,76.4483,5382.5,417946,0.0427
593172,40.7314,78.2667,3832.69,120303,36.9447,77.7306,5368.39,423611,0.0308
593172,40.7314,78.2667,3832.69,135217,36.8592,77.63,5315.61,434086,0.0271
593172,40.7314,78.2667,3832.69,140191,37.0103,77.2261,5298.15,423450,0.0333
593172,40.7314,78.2667,3832.69,222924,36.9617,77.5408,5039.05,423854,0.0297
593172,40.7314,78.2667,3832.69,223226,36.9122,78.1336,5038.32,424831,0.0265
593172,40.7314,78.2667,3832.69,248054,37.4139,76.3656,4969.23,403719,0.0481
593172,40.7314,78.2667,3832.69,300113,36.9525,77.8961,4823.21,421417,0.0275
593172,40.7314,78.2667,3832.69,309797,36.9925,77.3581,4795.74,423116,0.0294
593172,40.7314,78.2667,3832.69,352182,36.99,78.0194,4675.19,416574,0.0278
593172,40.7314,78.2667,3832.69,384425,36.9378,77.6536,4579.17,425154,0.0259
598852,40.2022,75.9028,3810.23,2824,36.6892,77.7342,6436.98,421904,0.0497
598852,40.2022,75.9028,3810.23,7798,36.6761,78.3578,6201.24,446547,0.0401
598852,40.2022,75.9028,3810.23,10034,36.6675,78.3917,6145.69,448810,0.0388
598852,40.2022,75.9028,3810.23,15546,36.6497,78.0708,6044.48,437804,0.0407
598852,40.2022,75.9028,3810.23,22809,36.6508,78.1042,5946.54,438955,0.0397
598852,40.2022,75.9028,3810.23,27874,36.6117,77.5806,5888.9,425145,0.0416
598852,40.2022,75.9028,3810.23,37355,36.6725,78.0164,5797.67,433475,0.0405
598852,40.2022,75.9028,3810.23,43663,36.7328,77.91,5744.99,423479,0.0445
598852,40.2022,75.9028,3810.23,49544,36.7169,77.9333,5701.35,425935,0.043
598852,40.2022,75.9028,3810.23,84040,36.865,77.7075,5513.46,402889,0.0526
598852,40.2022,75.9028,3810.23,135217,36.8592,77.63,5315.61,400913,0.051
598852,40.2022,75.9028,3810.23,223226,36.9122,78.1336,5038.32,414036,0.0462
598852,40.2022,75.9028,3810.23,300113,36.9525,77.8961,4823.21,400715,0.0496
598852,40.2022,75.9028,3810.23,352182,36.99,78.0194,4675.19,401728,0.0491
609205,40.1103,75.6975,3769.26,2824,36.6892,77.7342,6436.98,419741,0.0531
609205,40.1103,75.6975,3769.26,3942,36.5056,77.7195,6358.47,437899,0.0415
609205,40.1103,75.6975,3769.26,7798,36.6761,78.3578,6201.24,446681,0.0418
609205,40.1103,75.6975,3769.26,10034,36.6675,78.3917,6145.69,449042,0.0404
609205,40.1103,75.6975,3769.26,15546,36.6497,78.0708,6044.48,436839,0.043
609205,40.1103,75.6975,3769.26,22809,36.6508,78.1042,5946.54,438115,0.0418
609205,40.1103,75.6975,3769.26,37355,36.6725,78.0164,5797.67,432358,0.0429
609205,40.1103,75.6975,3769.26,84040,36.865,77.7075,5513.46,401000,0.0561
609205,40.1103,75.6975,3769.26,223226,36.9122,78.1336,5038.32,413945,0.0485
609205,40.1103,75.6975,3769.26,352182,36.99,78.0194,4675.19,401398,0.0516
625503,41.1508,73.8178,3705.18,334411,39.5414,69.3392,4726.07,419548,0.0839
625503,41.1508,73.8178,3705.18,601266,39.67,69.4508,3800.71,404679,0.0837
637099,40.6775,78.3069,3658.24,2824,36.6892,77.7342,6436.98,446252,0.0278
637099,40.6775,78.3069,3658.24,7798,36.6761,78.3578,6201.24,444957,0.0247
637099,40.6775,78.3069,3658.24,10034,36.6675,78.3917,6145.69,445952,0.0243
637099,40.6775,78.3069,3658.24,15546,36.6497,78.0708,6044.48,448339,0.0236
637099,40.6775,78.3069,3658.24,22809,36.6508,78.1042,5946.54,448093,0.023
637099,40.6775,78.3069,3658.24,27874,36.6117,77.5806,5888.9,456469,0.0222
637099,40.6775,78.3069,3658.24,37355,36.6725,78.0164,5797.67,446048,0.0233
637099,40.6775,78.3069,3658.24,43663,36.7328,77.91,5744.99,439978,0.0254
637099,40.6775,78.3069,3658.24,49544,36.7169,77.9333,5701.35,441588,0.0245
637099,40.6775,78.3069,3658.24,58930,36.7883,77.3211,5641.23,440822,0.0272
637099,40.6775,78.3069,3658.24,84040,36.865,77.7075,5513.46,427099,0.0295
637099,40.6775,78.3069,3658.24,116421,37.2483,76.4483,5382.5,413758,0.0439
637099,40.6775,78.3069,3658.24,120303,36.9447,77.7306,5368.39,418057,0.032
637099,40.6775,78.3069,3658.24,135217,36.8592,77.63,5315.61,428607,0.0282
637099,40.6775,78.3069,3658.24,140191,37.0103,77.2261,5298.15,418368,0.0346
637099,40.6775,78.3069,3658.24,144808,36.855,76.9042,5281.9,442079,0.0268
637099,40.6775,78.3069,3658.24,222924,36.9617,77.5408,5039.05,418469,0.0309
637099,40.6775,78.3069,3658.24,223226,36.9122,78.1336,5038.32,418951,0.0276
637099,40.6775,78.3069,3658.24,300113,36.9525,77.8961,4823.21,415725,0.0287
637099,40.6775,78.3069,3658.24,309797,36.9925,77.3581,4795.74,417904,0.0306
637099,40.6775,78.3069,3658.24,352182,36.99,78.0194,4675.19,410785,0.029
637099,40.6775,78.3069,3658.24,384425,36.9378,77.6536,4579.17,419666,0.027
642026,40.6728,77.623,3637.81,7798,36.6761,78.3578,6201.24,448961,0.0262
642026,40.6728,77.623,3637.81,10034,36.6675,78.3917,6145.69,450335,0.0256
645524,40.9217,79.0197,3623.96,77,38.5944,75.315,7597.78,408901,0.114
645524,40.9217,79.0197,3623.96,99,38.6167,75.1947,7497.18,415335,0.1084
645649,40.0414,75.5847,3623.48,2824,36.6892,77.7342,6436.98,417169,0.0547
645649,40.0414,75.5847,3623.48,7798,36.6761,78.3578,6201.24,445465,0.0425
645649,40.0414,75.5847,3623.48,10034,36.6675,78.3917,6145.69,447884,0.0411
645649,40.0414,75.5847,3623.48,15546,36.6497,78.0708,6044.48,434968,0.0441
645649,40.0414,75.5847,3623.48,43663,36.7328,77.91,5744.99,419987,0.0485
645649,40.0414,75.5847,3623.48,223226,36.9122,78.1336,5038.32,412629,0.0495
655736,40.6942,78.4025,3582.06,116421,37.2483,76.4483,5382.5,418725,0.0415
655736,40.6942,78.4025,3582.06,140191,37.0103,77.2261,5298.15,422095,0.033
655736,40.6942,78.4025,3582.06,222924,36.9617,77.5408,5039.05,421686,0.0296
659993,41.3281,72.6892,3564.7,542002,39.5364,68.4483,4024.79,410456,0.0735
679410,40.0533,75.6464,3484.36,2824,36.6892,77.7342,6436.98,415965,0.0533
679410,40.0533,75.6464,3484.36,7798,36.6761,78.3578,6201.24,443680,0.0417
679410,40.0533,75.6464,3484.36,10034,36.6675,78.3917,6145.69,446074,0.0402
679410,40.0533,75.6464,3484.36,15546,36.6497,78.0708,6044.48,433460,0.043
679410,40.0533,75.6464,3484.36,37355,36.6725,78.0164,5797.67,428930,0.0429
679410,40.0533,75.6464,3484.36,43663,36.7328,77.91,5744.99,418580,0.0473
679410,40.0533,75.6464,3484.36,223226,36.9122,78.1336,5038.32,410883,0.0485
714505,41.4303,73.3008,3340.32,535302,39.5994,68.8847,4049.02,425138,0.0609
730577,43.0422,75.8256,3277.73,491031,44.5656,80.5803,4211.56,417392,0.0702
765165,40.4669,77.3953,3151.31,2824,36.6892,77.7342,6436.98,421091,0.0328
785081,40.3206,78.3875,3084.68,2824,36.6892,77.7342,6436.98,407771,0.0402
785081,40.3206,78.3875,3084.68,4428,36.535,77.29,6329.83,431648,0.0318
785081,40.3206,78.3875,3084.68,7798,36.6761,78.3578,6201.24,405257,0.0355
785081,40.3206,78.3875,3084.68,10034,36.6675,78.3917,6145.69,406206,0.0346
785081,40.3206,78.3875,3084.68,12602,36.6097,76.7411,6092.83,436797,0.0317
785081,40.3206,78.3875,3084.68,15546,36.6497,78.0708,6044.48,409114,0.0346
785081,40.3206,78.3875,3084.68,22809,36.6508,78.1042,5946.54,408806,0.0339
785081,40.3206,78.3875,3084.68,23732,36.6681,76.8481,5935.42,427644,0.0339
785081,40.3206,78.3875,3084.68,37355,36.6725,78.0164,5797.67,406932,0.0342
785081,40.3206,78.3875,3084.68,43663,36.7328,77.91,5744.99,401099,0.0371
785081,40.3206,78.3875,3084.68,49544,36.7169,77.9333,5701.35,402654,0.0359
785081,40.3206,78.3875,3084.68,58930,36.7883,77.3211,5641.23,403561,0.0395
785081,40.3206,78.3875,3084.68,144808,36.855,76.9042,5281.9,406332,0.0389
816327,41.6139,72.3822,2988.6,542002,39.5364,68.4483,4024.79,404596,0.0632
941819,40.0297,78.4433,2700.79,2750,36.2944,78.7547,6443.32,416236,0.0315
941819,40.0297,78.4433,2700.79,4428,36.535,77.29,6329.83,401408,0.0434
941819,40.0297,78.4433,2700.79,4876,36.2683,78.8139,6307.91,419500,0.0297
941819,40.0297,78.4433,2700.79,5189,36.2358,79.0036,6294.09,424696,0.0287
941819,40.0297,78.4433,2700.79,5410,36.4783,76.8606,6284.57,418359,0.0382
941819,40.0297,78.4433,2700.79,12602,36.6097,76.7411,6092.83,408228,0.0431
1178735,41.6511,72.6122,2372.94,416912,39.5,68.7594,4474.13,403782,0.0605
1213511,40.08,77.9811,2336.64,12602,36.6097,76.7411,6092.83,400732,0.0396
1308239,40.0697,78.1811,2246.92,4428,36.535,77.29,6329.83,400651,0.0378
279435,43.8364,84.6028,4881.46,349,42.2111,80.1761,7053.61,402608,0.1612
547597,44.0842,82.7744,4004.59,249936,43.1186,77.34,4963.76,450475,0.0806
547597,44.0842,82.7744,4004.59,425513,42.9683,77.5328,4444.7,440341,0.0779
593168,47.0489,85.5664,3832.71,128878,43.7897,88.4111,5337.77,424940,0.0466
593168,47.0489,85.5664,3832.71,138854,43.8022,88.3355,5302.96,420686,0.0481
593168,47.0489,85.5664,3832.71,156498,43.4381,86.0855,5242.01,403551,0.038
593168,47.0489,85.5664,3832.71,200105,43.4653,86.0286,5104.91,400114,0.0383
593168,47.0489,85.5664,3832.71,394952,43.785,88.2583,4545.94,419297,0.0413
593168,47.0489,85.5664,3832.71,420913,43.2211,86.9436,4460.22,439106,0.0235
593168,47.0489,85.5664,3832.71,439723,43.3717,86.3969,4395.42,414022,0.0296
593168,47.0489,85.5664,3832.71,443630,43.4628,86.4278,4382.07,404408,0.0336
593168,47.0489,85.5664,3832.71,451686,43.2292,86.6211,4353.78,432700,0.0237
593168,47.0489,85.5664,3832.71,458913,43.8569,88.51,4328.02,422654,0.04
593168,47.0489,85.5664,3832.71,468084,43.7581,88.1642,4295.03,418307,0.0388
593168,47.0489,85.5664,3832.71,480065,43.2631,86.8736,4251.55,433242,0.0241
593168,47.0489,85.5664,3832.71,480105,43.6758,88.8778,4251.43,455546,0.0266
593168,47.0489,85.5664,3832.71,507835,43.4258,86.5297,4149.62,409860,0.0304
635063,47.8275,89.7611,3666.77,128878,43.7897,88.4111,5337.77,460993,0.0201
635063,47.8275,89.7611,3666.77,138854,43.8022,88.3355,5302.96,461004,0.0202
670041,43.4108,87.0828,3523.34,593168,47.0489,85.5664,3832.71,421583,0.0245
685629,43.3703,87.2631,3458.31,593168,47.0489,85.5664,3832.71,430065,0.0221
874328,47.46,89.5247,2838.68,128878,43.7897,88.4111,5337.77,417192,0.0292
874328,47.46,89.5247,2838.68,138854,43.8022,88.3355,5302.96,417092,0.0295
890308,43.5364,86.8764,2803.19,593168,47.0489,85.5664,3832.71,403774,0.0259
920947,41.4725,88.2547,2740.4,5962,37.9136,87.3892,6262.6,402593,0.0401
920947,41.4725,88.2547,2740.4,34886,37.795,86.8108,5819.68,427185,0.0301
920947,41.4725,88.2547,2740.4,76092,37.6844,87.6094,5550.61,424828,0.0252
920947,41.4725,88.2547,2740.4,106359,37.85,87.0956,5420.64,414831,0.0309
940779,41.4483,87.6758,2702.68,34886,37.795,86.8108,5819.68,412922,0.0321
940779,41.4483,87.6758,2702.68,76092,37.6844,87.6094,5550.61,418565,0.0245
940779,41.4483,87.6758,2702.68,106359,37.85,87.0956,5420.64,403181,0.0319
940779,41.4483,87.6758,2702.68,120683,37.8264,86.5122,5367.09,414867,0.0303
943846,41.4172,88.045,2697.4,34886,37.795,86.8108,5819.68,416403,0.033
943846,41.4172,88.045,2697.4,76092,37.6844,87.6094,5550.61,416743,0.0267
943846,41.4172,88.045,2697.4,106359,37.85,87.0956,5420.64,404892,0.0334
943846,41.4172,88.045,2697.4,120683,37.8264,86.5122,5367.09,420287,0.0304
955151,41.5594,87.2094,2676.63,5962,37.9136,87.3892,6262.6,405685,0.0336
955151,41.5594,87.2094,2676.63,34886,37.795,86.8108,5819.68,419968,0.0268
955151,41.5594,87.2094,2676.63,106359,37.85,87.0956,5420.64,412581,0.0259
987192,46.3544,84.1764,2622.29,128878,43.7897,88.4111,5337.77,437964,0.0458
987192,46.3544,84.1764,2622.29,138854,43.8022,88.3355,5302.96,432539,0.0482
987192,46.3544,84.1764,2622.29,394952,43.785,88.2583,4545.94,429292,0.042
987192,46.3544,84.1764,2622.29,468084,43.7581,88.1642,4295.03,425883,0.0406
1007148,46.6944,85.2786,2590.68,128878,43.7897,88.4111,5337.77,405476,0.0514
1007148,46.6944,85.2786,2590.68,138854,43.8022,88.3355,5302.96,400797,0.0534
1007148,46.6944,85.2786,2590.68,420913,43.2211,86.9436,4460.22,407802,0.0292
1007148,46.6944,85.2786,2590.68,448349,43.1192,87.3344,4365.67,429206,0.0227
1007148,46.6944,85.2786,2590.68,458913,43.8569,88.51,4328.02,404253,0.044
1015992,41.3967,88.3383,2577.55,34886,37.795,86.8108,5819.68,421312,0.032
1015992,41.3967,88.3383,2577.55,106359,37.85,87.0956,5420.64,408471,0.033
1034693,41.5244,87.3978,2550.34,5962,37.9136,87.3892,6262.6,401503,0.0335
1034693,41.5244,87.3978,2550.34,34886,37.795,86.8108,5819.68,417720,0.0277
1034693,41.5244,87.3978,2550.34,106359,37.85,87.0956,5420.64,409391,0.0271
1119494,41.6314,86.9325,2440.09,5962,37.9136,87.3892,6262.6,415236,0.0298
1119494,41.6314,86.9325,2440.09,49582,38.2133,88.7755,5701.1,411259,0.0372
1324579,41.4514,87.1994,2232.4,34886,37.795,86.8108,5819.68,407931,0.0283
1447310,41.3319,89.3775,2132.46,5962,37.9136,87.3892,6262.6,416469,0.0376
279492,43.0742,94.3472,4881.32,34193,39.2514,93.6964,5826.41,428548,0.0399
279492,43.0742,94.3472,4881.32,55092,39.1947,95.2942,5664.78,438601,0.036
279492,43.0742,94.3472,4881.32,83100,39.2969,93.7461,5517.55,423014,0.0398
279492,43.0742,94.3472,4881.32,93687,39.2517,93.7672,5472.13,427803,0.0372
279492,43.0742,94.3472,4881.32,119917,39.5442,96.313,5369.78,425441,0.0484
279492,43.0742,94.3472,4881.32,214509,39.2692,93.9508,5063.17,424393,0.0347
279492,43.0742,94.3472,4881.32,268365,39.1686,93.0961,4912.33,446732,0.0293
384738,42.9811,94.5933,4578.2,34193,39.2514,93.6964,5826.41,421466,0.0426
384738,42.9811,94.5933,4578.2,55092,39.1947,95.2942,5664.78,425101,0.0383
384738,42.9811,94.5933,4578.2,83100,39.2969,93.7461,5517.55,415755,0.0427
384738,42.9811,94.5933,4578.2,93687,39.2517,93.7672,5472.13,420418,0.0399
384738,42.9811,94.5933,4578.2,119917,39.5442,96.313,5369.78,408277,0.0535
384738,42.9811,94.5933,4578.2,214509,39.2692,93.9508,5063.17,416233,0.0375
384738,42.9811,94.5933,4578.2,302567,39.3644,93.6133,4816.28,410429,0.0407
463354,43.3817,93.3558,4312.23,34193,39.2514,93.6964,5826.41,460146,0.0227
463354,43.3817,93.3558,4312.23,83100,39.2969,93.7461,5517.55,455374,0.0228
544871,46.7347,91.8475,4014.3,128878,43.7897,88.4111,5337.77,423669,0.0573
586510,47.3572,90.4989,3858.37,128878,43.7897,88.4111,5337.77,428640,0.0377
586510,47.3572,90.4989,3858.37,138854,43.8022,88.3355,5302.96,429616,0.0375
646667,46.465,91.8153,3619.16,138854,43.8022,88.3355,5302.96,402634,0.0712
721208,45.1936,90.9055,3313.66,156498,43.4381,86.0855,5242.01,430201,0.0757
721208,45.1936,90.9055,3313.66,180985,43.5072,85.8539,5162.91,443175,0.0673
721208,45.1936,90.9055,3313.66,200105,43.4653,86.0286,5104.91,432807,0.0726
721208,45.1936,90.9055,3313.66,252070,43.5258,86.1203,4957.76,423124,0.0787
721208,45.1936,90.9055,3313.66,282774,43.6597,85.8247,4872.13,437931,0.0701
721208,45.1936,90.9055,3313.66,355751,43.3556,86.2294,4665.08,424602,0.0693
721208,45.1936,90.9055,3313.66,404749,43.3075,86.4297,4513.8,413514,0.0732
721208,45.1936,90.9055,3313.66,419064,43.5453,86.1794,4466.67,417898,0.0756
721208,45.1936,90.9055,3313.66,439723,43.3717,86.3969,4395.42,412044,0.0742
721208,45.1936,90.9055,3313.66,443630,43.4628,86.4278,4382.07,404756,0.0816
721208,45.1936,90.9055,3313.66,509812,43.5017,86.2703,4142.42,413723,0.0727
3325531,59.4717,-151.3025,1311.1,8578,63.0694,-151.0061,6179.93,400358,0.0261
3932080,59.4194,-151.51,1154.95,8578,63.0694,-151.0061,6179.93,406752,0.0236
4841447,59.3592,-151.7367,963.49,8578,63.0694,-151.0061,6179.93,414398,0.0207
4841447,59.3592,-151.7367,963.49,135924,62.9606,-151.3994,5313.18,400864,0.02
439284,62.9494,-151.0922,4396.96,241358,61.7317,-143.4383,4987.8,417338,0.1121
543843,63.1161,-150.675,4018.06,241358,61.7317,-143.4383,4987.8,402783,0.1159
543843,63.1161,-150.675,4018.06,506815,61.75,-143.2406,4153.35,411326,0.0936
241358,61.7317,-143.4383,4987.8,8578,63.0694,-151.0061,6179.93,416961,0.1301
241358,61.7317,-143.4383,4987.8,135924,62.9606,-151.3994,5313.18,432654,0.1019
506815,61.75,-143.2406,4153.35,8578,63.0694,-151.0061,6179.93,425655,0.1096
519667,62.0233,-143.62,4106.5,135924,62.9606,-151.3994,5313.18,412618,0.1152
552798,61.4375,-147.7517,3985.53,24100,60.5678,-140.405,5930.7,407410,0.1426
745732,61.8475,-143.6689,3221.31,8578,63.0694,-151.0061,6179.93,400696,0.122
790372,61.5972,-143.455,3067.44,8578,63.0694,-151.0061,6179.93,422521,0.0921
797688,61.6411,-143.3411,3044.33,8578,63.0694,-151.0061,6179.93,425832,0.0902
802022,61.6169,-143.3733,3030.96,8578,63.0694,-151.0061,6179.93,425452,0.0897
929865,61.7258,-143.6567,2723.21,8578,63.0694,-151.0061,6179.93,406765,0.1044
958857,61.6928,-143.5833,2670.3,8578,63.0694,-151.0061,6179.93,411819,0.0981
1345534,62.3775,-143.1,2213.86,8578,63.0694,-151.0061,6179.93,409889,0.1116
